Participant,PP,Word,Wcode,Cond,PresentedSentenceDuringTest,KeyPressed,RT,TrialNum,WordPresentationNum,SentenceType,ResponseMirrored,Accuracy,Confidence,ConfidenceForCorrectResponses,Familiarity,Fit
38,38,kumbukumbu,S18,context,Na haar hersenbloeding heeft zij problemen met haar kumbukumbu.,6,5.26740789279,45,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
38,38,upinde,S99,context,Deze stiften moeten opgeborgen worden in de upinde.,3,7.63440526119,46,2,UnfamiliarNoFit,4,TRUE,1,1,FALSE,FALSE
38,38,baba,S104,retrieval,"Ja, het is donker in de baba. De schemering valt nu al in de namiddag.",1,7.90102528451,47,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,wimbo,S16,retrieval,Zij kon geen wimbo meenemen. Het paste niet meer in haar tas.,2,9.20136778579,48,1,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,keja,S27,retrieval,"Zij vinden het tweede keja het leukst, omdat deze een eigen tuin en meer woonruimte heeft.",5,17.827310663,49,1,FamiliarFit,5,TRUE,2,2,TRUE,TRUE
38,38,adhama,S4,context,Hij zou alles doen om de adhama van zijn familie te redden.,5,10.4264168751,50,1,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
38,38,funguo,S60,retrieval,De funguo zit vol met vitamines.,1,6.2424696046,51,1,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,keja,S27,retrieval,"Als er golven zijn, kun je hier prima op de keja surfen.",3,6.65918458838,52,2,FamiliarNoFit,4,TRUE,1,1,TRUE,FALSE
38,38,duka,S78,retrieval,De verdoving hielp tegen de duka.,1,8.01770847609,53,1,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,pombe,S31,retrieval,Jonge kinderen houden van pombe.,1,11.2265238478,54,1,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,kiti,S32,retrieval,In de garage staat een oude kiti.,2,5.53410337402,55,2,UnfamiliarFit,2,FALSE,2,,FALSE,TRUE
38,38,bustani,S68,context,Iedereen reageerde geschokt op zijn bustani omdat hij zo plotseling is overleden.,2,13.109996843,56,1,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
38,38,farasi,S81,retrieval,Wanneer het meisje binnenkomt hinnikt het farasi.,6,18.6190828645,57,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,mchezo,S89,retrieval,Wat een lekkere mchezo. Wat ben jij aan het bakken?,4,9.4096194424,58,1,FamiliarNoFit,3,FALSE,1,,TRUE,FALSE
38,38,wimbo,S16,retrieval,We zingen enthousiast mee met het wimbo.,6,3.43383117067,59,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,maziwa,S41,context,"De maziwa in het hotel was niet fijn, ik heb slecht geslapen.",4,13.2434513898,60,2,FamiliarNoFit,3,FALSE,1,,TRUE,FALSE
38,38,siri,S8,retrieval,Ik wil het niet vertellen. Het is een siri.,6,3.94215734197,61,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,mbwa,S42,retrieval,In het park zag ik een mooie mwba.,4,10.3180667902,62,1,UnfamiliarFit,4,TRUE,1,1,FALSE,TRUE
38,38,rangi,S2,context,Geef de rangi niet op! Ik weet dat je het kunt!,2,7.05922919733,63,2,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
38,38,mit,S82,retrieval,Ik kan niet wachten totdat de mit gegroeid is en appels draagt.,6,6.23412179463,64,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,mkono,S48,context,Zijn mkono zit in het gips.,5,8.57611568143,65,1,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
38,38,kofia,S33,context,Zelfs in de standbye maakt de kofia nog geluid.,1,5.46736417158,66,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,mwandani,S3,context,Ik onderneem veel samen met mijn mwandani en ik kan altijd op hem vertrouwen.,6,8.67626471083,67,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,kioo,S30,retrieval,Ik kan mijn outfit bekijken in de kioo.,6,3.22544579818,68,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,ramani,S108,retrieval,De ramani speelt buiten op straat.,2,8.30106656443,69,1,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,wazo,S107,retrieval,Met haar volle aandacht proeft zij het wazo.,1,5.95918503225,70,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,panya,S53,context,De kat wacht bij het holletje op de panya.,6,2.69199463583,71,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,hewa,S75,context,Mijn vriendin nam haar hewa mee op de fiets.,2,14.2518507997,72,1,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,wazo,S107,retrieval,Het mooie licht in de woonkamer komt van de wazo.,1,7.28434292518,73,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,kumbukumbu,S18,context,In de straat liep een kumbukumbu.,1,4.35886982898,74,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,jioni,S20,context,"Ja, het is donker in de jioni. De schemering valt nu al in de namiddag.",6,3.47560434305,75,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,maumiva,S40,context,Zijn kleine zusje is verliefd op haar maumiva.,1,4.20052387771,76,1,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,pamba,S98,context,Langs de snelweg zie je altijd veel pamba.,3,11.0681698513,77,2,UnfamiliarNoFit,4,TRUE,1,1,FALSE,FALSE
38,38,flava,S83,retrieval,Op dit festival spelen ze erg mooie flava.,1,6.33413766299,78,1,UnfamiliarFit,1,FALSE,3,,FALSE,TRUE
38,38,lugha,S36,context,Hij beheerst de lugha goed.,6,2.30033417872,79,2,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
38,38,mchezo,S89,retrieval,Mchezo kan het beste vers gegeten worden.,5,5.50904551833,80,2,UnfamiliarNoFit,2,FALSE,2,,FALSE,FALSE
38,38,taa,S97,retrieval,De man heeft last van taa wanneer zijn vrouw met andere mannen praat.,2,6.41755611767,81,2,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
38,38,mchezo,S89,retrieval,Ze doen graag een mchezo waarbij een van de kinderen zijn vrienden moet vangen.,5,8.41783603327,82,3,FamiliarFit,5,TRUE,2,2,TRUE,TRUE
38,38,tumaini,S12,context,De chauffeur van de tumaini stopt alleen als er iemand bij de halte staat.,2,5.35067931548,83,2,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
38,38,wingu,S17,retrieval,Uit de schoorsteen komt een dikke zwarte wingu.,5,9.6846552433,84,1,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
38,38,maji,S49,retrieval,We kunnen pas douchen en afwassen wanneer er weer maji is.,3,4.22571350736,85,1,FamiliarFit,3,FALSE,1,,TRUE,TRUE
38,38,farasi,S81,retrieval,"Omdat ik bijziend ben, draag ik een farasi.",1,3.60053297705,86,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,mwandani,S3,context,Haar mwandani paste helemaal in de bloemenvaas.,1,3.0837016993,87,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,nyanya,S51,retrieval,In de kas groeit een nyanya.,6,4.4922322728,88,2,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
38,38,taa,S97,retrieval,Naast de kast staat een taa.,3,8.07612455883,89,3,UnfamiliarFit,3,FALSE,1,,FALSE,TRUE
38,38,bustani,S68,context,Het kleine meisje nam een hapje van haar bustani.,2,12.7017564496,90,2,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,askari,S61,retrieval,Natuurlijk nam ik tijdens mijn reis mijn askari mee.,6,8.19271592478,91,1,UnfamiliarNoFit,1,FALSE,3,,FALSE,FALSE
38,38,koti,S91,context,Het is koud buiten. Denk aan je koti.,6,2.67547378975,92,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,chanjo,S71,retrieval,Jammer dat dit chanjo alleen donkere kleuren en trieste motieven heeft.,1,8.87614081558,93,1,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,sauti,S6,context,In het water staat een sauti.,5,7.70095609625,94,1,UnfamiliarNoFit,2,FALSE,2,,FALSE,FALSE
38,38,maziwa,S41,context,Zit er maziwa in dit toetje? Daar ben ik allergisch voor.,3,10.2013747213,95,3,UnfamiliarFit,3,FALSE,1,,FALSE,TRUE
38,38,mchuma,S43,retrieval,De jager draagt een mchuma op zijn rug.,4,9.21786560612,96,2,FamiliarFit,4,TRUE,1,1,TRUE,TRUE
38,38,skati,S9,context,Ik draag in de zomer liever een skati dan een broek.,6,2.80035609481,97,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
38,38,wingu,S17,retrieval,Ik vind het heel erg dat ik mijn wingu kwijt ben.,1,3.95893174886,98,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,bamba,S47,retrieval,Dit bamba is een erfstuk. Het is gemaakt van porselein en heeft een randje uit goud.,2,11.6765928973,99,1,UnfamiliarFit,2,FALSE,2,,FALSE,TRUE
38,38,baskeli,S55,context,Ik ben aan mijn baskeli geopereerd.,1,2.25859512886,100,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,kanisa,S24,context,De kanisa is een groot en indrukwekkend gebouw.,3,6.28421392543,101,1,UnfamiliarFit,3,FALSE,1,,FALSE,TRUE
38,38,dunia,S79,retrieval,De dunia is rond.,6,4.26728222206,102,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
38,38,flava,S83,retrieval,Zijn flava is zo goed dat hij 100 spelkaarten kan onthouden.,1,4.82560620175,103,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,ramani,S108,retrieval,De kat wacht bij het holletje op de ramani.,1,5.15067337872,104,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,siri,S8,retrieval,Ik kan mijn outfit bekijken in de siri.,2,7.35947654396,105,2,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
38,38,maji,S49,retrieval,Het maji is een uitvinding van afgelopen jaar.,4,7.60094771821,106,2,UnfamiliarNoFit,3,FALSE,1,,FALSE,FALSE
38,38,wivu,S56,context,De man heeft last van wivu wanneer zijn vrouw met andere mannen praat.,2,7.34261475014,107,1,FamiliarFit,2,FALSE,2,,TRUE,TRUE
38,38,keza,S14,context,We kunnen even niet bellen omdat mijn keza nog niet gerepareerd is.,2,8.39281673879,108,2,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
38,38,kidonda,S39,retrieval,Mijn kidonda werd door iedereen met enthousiasme ontvangen.,2,10.6180450406,109,1,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,mit,S82,retrieval,Wil jij even de mit uit de kast pakken?,1,2.45037226833,110,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,dhoruba,S76,context,Wij kochten de dhoruba op de markt.,2,6.65920289803,111,1,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,mchoro,S95,retrieval,Bij het scrabble spel moet je steeds een mchoro verzinnen.,2,8.9261081079,112,1,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
38,38,pombe,S31,retrieval,Bij de brouwerij maken ze pombe.,6,2.26693572594,113,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,fumbo,S84,context,In de kerstvakantie maken wij een fumbo.,2,4.99227000176,114,2,UnfamiliarFit,2,FALSE,2,,FALSE,TRUE
38,38,askari,S61,retrieval,De askari staakt.,6,7.68430514074,115,2,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
38,38,mbwa,S42,retrieval,De mbwa kan niet tegen warmte. Dan krimpt hij.,4,5.85067903807,116,2,UnfamiliarNoFit,3,FALSE,1,,FALSE,FALSE
38,38,wakati,S62,context,Ik ben op zoek naar de wakati om deze deur op slot te zetten.,2,6.79253399352,117,1,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
38,38,baridi,S94,context,We gaan er in de baridi naar toe.,2,6.79254203866,118,1,UnfamiliarFit,2,FALSE,2,,FALSE,TRUE
38,38,dhoruba,S76,context,Vanwege de dhoruba ging het evenement niet door.,5,11.1682159584,119,2,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
38,38,panya,S53,context,We vinden het gezellig om samen met veel vrienden te eten. Gelukkig is onze panya hiervoor nu groot genoeg.,2,8.80117115132,120,3,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
38,38,moto,S21,context,Tegen de muur staat een moto.,1,3.0170324064,121,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,tumbili,S13,retrieval,Het is tumbili. De kinderen hebben vrij.,1,7.74265547522,122,1,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,bustani,S68,context,Wie geeft de bloemen in de bustani water terwijl wij op vakantie zijn?,6,4.46720104931,123,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,mchoro,S95,retrieval,Ik kocht een mchoro op de veiling. Hij hangt nu aan de muur.,6,4.70062901945,124,2,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
38,38,skati,S9,context,Skati is een gemoedstoestand.,1,2.60018925512,125,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,askari,S61,retrieval,Zij ging hengelen en hoopte op een askari.,1,4.33393903111,126,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,maumiva,S40,context,Hij kan slecht tegen maumiva.,1,2.450373378,127,2,UnfamiliarFit,1,FALSE,3,,FALSE,TRUE
38,38,tumbili,S13,retrieval,De tumbili klimt behendig in de palmboom.,6,3.29206071699,128,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,shukuru,S65,context,Waar heb je deze shukuru gekocht? Ik wil er ook graag een.,5,6.33420590802,129,1,UnfamiliarNoFit,2,FALSE,2,,FALSE,FALSE
38,38,mshangao,S77,retrieval,In het pakketje zit een mshangao voor hem.,6,9.15127759693,130,1,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
38,38,jibini,S92,context,Ik hou van jibini op mijn boterham.,4,5.60071080252,131,1,UnfamiliarFit,4,TRUE,1,1,FALSE,TRUE
38,38,paka,S52,retrieval,De studenten spreken vaak in de paka af.,4,6.00076234694,132,1,UnfamiliarNoFit,3,FALSE,1,,FALSE,FALSE
38,38,memo,S50,context,Bij het scrabble spel moet je steeds een memo verzinnen.,6,22.9780189965,133,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,kijana,S29,context,De kijana speelt graag met auto's.,2,5.25064430523,134,1,FamiliarFit,2,FALSE,2,,TRUE,TRUE
38,38,keja,S27,retrieval,Het dak lag bezaaid met keja.,2,3.15880119556,135,3,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,wingu,S17,retrieval,Het kind huilt omdat het gevallen is en een wingu heeft.,1,4.217262775,136,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,mguu,S46,context,De jongen vergat zijn mguu in de trein. Niemand waarschuwde hem.,4,9.18448685007,137,1,UnfamiliarNoFit,3,FALSE,1,,FALSE,FALSE
38,38,pamba,S98,context,Ze breit een sjaal van fijne pamba.,6,3.38371823346,138,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,mshangao,S77,retrieval,Zijn mshangao houdt van sport.,1,2.64205036927,139,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,fasihi,S70,context,Ik kan niet wachten totdat de fasihi gegroeid is en appels draagt.,2,5.99240205312,140,1,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
38,38,ufu,S34,context,Iedereen reageerde geschokt op zijn ufu omdat hij zo plotseling is overleden.,6,5.23394480142,141,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,maumiva,S40,context,Bij de begroeting geeft ze me een maumiva.,1,3.36716742615,142,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,harufu,S101,retrieval,Deze shampoo heeft een fijne harufu.,5,7.56767771034,143,1,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
38,38,jibini,S92,context,Zijn jibini heeft twee lekke banden.,4,3.8921553723,144,2,FamiliarNoFit,3,FALSE,1,,TRUE,FALSE
38,38,anga,S59,context,"De anga is vol met sterren, mooi!",6,3.64210613046,145,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,duka,S78,retrieval,Wij gaan met de fiets naar de duka.,2,3.33373956697,146,2,UnfamiliarFit,2,FALSE,2,,FALSE,TRUE
38,38,mguu,S46,context,Mijn mguu past niet in deze kleine schoen.,5,3.50031098651,147,2,FamiliarFit,5,TRUE,2,2,TRUE,TRUE
38,38,chunga,S73,context,Er staat een chunga in haar keukenkastje.,5,5.80915803941,148,1,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
38,38,odare,S1,context,De odare was goed verpakt.,2,11.4513612664,149,3,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,dhoruba,S76,context,De dhoruba zit op zijn troon.,1,2.8919858694,150,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,mkate,S25,retrieval,Ik ga even naar de bakker om mkate te halen.,5,5.30907037505,151,1,FamiliarFit,5,TRUE,2,2,TRUE,TRUE
38,38,bibi,S67,retrieval,Wie geeft de bloemen in de bibi water terwijl wij op vakantie zijn?,1,5.90072511734,152,1,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,sauti,S6,context,Door de intercom klinkt een sauti.,5,4.85069096708,153,2,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
38,38,meza,S44,retrieval,Onze meza is van steigerhout.,4,3.96713419137,154,1,UnfamiliarFit,4,TRUE,1,1,FALSE,TRUE
38,38,paka,S52,retrieval,De paka snort.,2,3.3505675157,155,2,FamiliarFit,2,FALSE,2,,TRUE,TRUE
38,38,uchafu,S19,context,"Het is hier vies en smerig, er moet eindelijk iemand het uchafu opruimen!",3,8.30948317427,156,1,FamiliarFit,3,FALSE,1,,TRUE,TRUE
38,38,fasihi,S70,context,Iedere woensdagmiddag gaat zij naar de bibliotheek en leent zij een nieuw fasihi.,5,10.7347276774,157,2,FamiliarFit,5,TRUE,2,2,TRUE,TRUE
38,38,pombe,S31,retrieval,"De pombe is vol met sterren, mooi!",1,3.46711310754,158,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,kitanda,S26,retrieval,Op de kapstok was nog net genoeg ruimte voor het kitanda.,4,10.243059397,159,2,UnfamiliarNoFit,3,FALSE,1,,FALSE,FALSE
38,38,basila,S72,retrieval,In Spanje is een ernstig ongeluk gebeurd met een basila.,4,7.29251790322,160,1,UnfamiliarFit,4,TRUE,1,1,FALSE,TRUE
38,38,kamba,S23,retrieval,Ze heeft de houten blokken met een kamba verbonden.,5,9.40955258446,161,1,FamiliarFit,5,TRUE,2,2,TRUE,TRUE
38,38,farasi,S81,retrieval,De man had zichzelf buiten gesloten. Gelukkig was zijn farasi thuis.,2,7.30091703568,162,3,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,goti,S88,retrieval,Ik heb een moedervlek op mijn goti.,5,7.3509653343,163,1,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
38,38,chanjo,S71,retrieval,Geef je me een chanjo zodat ik plaatjes kan uitknippen?,5,5.72571544929,164,2,FamiliarFit,5,TRUE,2,2,TRUE,TRUE
38,38,duka,S78,retrieval,Helemaal onder op de stapel met troep lag de duka.,2,8.14268538097,165,3,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,keza,S14,context,Na een lange dag op school was het keza moe.,1,3.00053153448,166,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,uchafu,S19,context,De uchafu snort.,4,3.5837827056,167,2,FamiliarNoFit,3,FALSE,1,,TRUE,FALSE
38,38,goti,S88,retrieval,Wij mochten nog niet schaatsen op het goti.,2,9.46788821575,168,2,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
38,38,shukuru,S65,context,Dit is een uiting van haar shukuru.,4,8.76779322754,169,2,UnfamiliarFit,4,TRUE,1,1,FALSE,TRUE
38,38,ajabu,S58,context,De blinde man hoorde dat Jezus er was. Hij hoopte op een ajabu.,2,4.14206562731,170,1,FamiliarFit,2,FALSE,2,,TRUE,TRUE
38,38,ukumbi,S109,context,Het ukumbi is midden in de stad. Je kunt het niet missen.,2,7.66771771414,171,2,UnfamiliarFit,2,FALSE,2,,FALSE,TRUE
38,38,goti,S88,retrieval,"Als ik 's avonds het huis uit ga, doe ik mijn goti aan.",2,6.34251044066,172,3,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,mit,S82,retrieval,Hij heeft de mit opgelost.,1,2.48364948908,173,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,maji,S49,retrieval,De maji speelt graag met auto's.,2,2.2669365582,174,3,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
38,38,fasihi,S70,context,Het fasihi genoot van de zon.,1,12.7184018567,175,3,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,kidonda,S39,retrieval,Het kind huilt omdat het gevallen is en een kidonda heeft.,1,9.59298330105,176,2,FamiliarFit,1,FALSE,3,,TRUE,TRUE
38,38,hewa,S75,context,Tijdens een astmaaanval gaat het ademen heel zwaar. Men krijgt daardoor minder hewa naar binnen.,5,6.41745680173,177,2,FamiliarFit,5,TRUE,2,2,TRUE,TRUE
38,38,bahari,S63,retrieval,Er zijn weer vluchtelingen gered op de bahari.,2,4.80062935235,178,2,UnfamiliarFit,2,FALSE,2,,FALSE,TRUE
38,38,jibini,S92,context,Hij was zo druk bezig met zijn opdracht dat hij niet niet in de gaten had dat de jibini voorbij liep.,2,14.0601613246,179,3,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,godoro,S87,retrieval,"De godoro in het hotel was niet fijn, ik heb slecht geslapen.",1,8.74279224271,180,2,FamiliarFit,1,FALSE,3,,TRUE,TRUE
38,38,upinde,S99,context,"Wanneer het regent en de zon schijnt, zoek ik altijd naar een upinde.",6,5.57561383077,181,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,wakati,S62,context,Hij komt s'ochtends altijd te laat. Misschien moeten we hem een wakati cadeau geven.,6,6.17585856966,182,2,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
38,38,zamani,S54,retrieval,Hij en zijn broer hebben hun zamani verloren.,1,7.33427914659,183,1,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,lango,S7,retrieval,De lango besteed veel aandacht aan zijn haar.,2,6.70926784178,184,1,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,chunga,S73,context,"Een rijpe chunga is lekker, maar een onrijpe is vaak erg zuur.",2,8.6427874711,185,2,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,dunia,S79,retrieval,Deze dunia brengt je vrijwel overal naar toe.,1,4.95904410349,186,2,UnfamiliarNoFit,6,TRUE,3,3,FALSE,FALSE
38,38,bibi,S67,retrieval,Dit is de bibi van het meisje. Ik denk dat zij de moeder is van haar moeder.,6,7.31771169415,187,2,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,tabibu,S10,retrieval,Hongarije kun je vinden op de tabibu.,1,7.19258415084,188,2,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,saduku,S15,context,Ik heb de saduku met je spullen op de zolder gezet.,4,5.45902218741,189,1,FamiliarFit,4,TRUE,1,1,TRUE,TRUE
38,38,ramani,S108,retrieval,Wij hebben in de auto altijd een ramani liggen voor het geval dat het navigatie apparaat niet werkt.,2,8.7511167495,190,3,UnfamiliarFit,2,FALSE,2,,FALSE,TRUE
38,38,kaputula,S74,retrieval,"Kijk, hij draagt groene sokken onder de kaputula.",6,3.65053300479,191,1,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,shukuru,S65,context,Welke shukuru wil jij? Zowel de rode als de groene smaken lekker.,3,6.11744304175,192,3,FamiliarNoFit,4,TRUE,1,1,TRUE,FALSE
38,38,likizo,S35,context,Volgende week begint de likizo. Wij gaan dan met de caravan weg.,5,7.66765418522,193,1,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
38,38,meza,S44,retrieval,De meza zingt mooi.,4,8.35115065008,194,2,UnfamiliarNoFit,3,FALSE,1,,FALSE,FALSE
38,38,degaga,S64,context,"Omdat ik bijziend ben, draag ik een degaga.",5,7.51780945654,195,1,FamiliarFit,5,TRUE,2,2,TRUE,TRUE
38,38,lango,S7,retrieval,De schilder heeft gisteren de lango geschilderd.,2,6.22586664255,196,2,UnfamiliarFit,2,FALSE,2,,FALSE,TRUE
38,38,zamani,S54,retrieval,Ouderen zijn vaak meer geinteresseerd in het zamani dan jongeren.,1,6.7425034497,197,2,UnfamiliarFit,1,FALSE,3,,FALSE,TRUE
38,38,funguo,S60,retrieval,"Wat stom, hij heeft zijn funguo op het werk laten liggen.",6,5.59237519898,198,2,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
38,38,mchuma,S43,retrieval,De papegaai speelt graag met een mchuma van zijn baasje.,4,5.28400752582,199,3,UnfamiliarNoFit,3,FALSE,1,,FALSE,FALSE
38,38,chunga,S73,context,Deze muur werd gisteren geverfd. Wat vind je van de chunga?,1,4.4589692004,200,3,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,wivu,S56,context,Bij de deur hangt een wivu.,4,6.04243814531,201,2,UnfamiliarNoFit,3,FALSE,1,,FALSE,FALSE
38,38,wingu,S17,retrieval,In de prachtige blauwe hemel is geen wingu te zien.,6,4.94240396731,202,4,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,tumaini,S12,context,Morgen gaat hij voor twee weken naar de tumaini.,2,5.22575262341,203,3,UnfamiliarNoFit,5,TRUE,2,2,FALSE,FALSE
38,38,samaki,S5,context,Zij ging hengelen en hoopte op een samaki.,6,10.9848418352,204,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,barua,S93,retrieval,Ik heb een barua gekregen van mijn neefje.,6,2.43361006786,205,3,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
38,38,panya,S53,context,De panya piept.,6,13.4350679038,206,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
38,38,skati,S9,context,"Een kilt is een kledingstuk uit Schotland, een soort skati voor mannen.",6,4.87563147461,207,3,FamiliarFit,6,TRUE,3,3,TRUE,TRUE
38,38,maumiva,S40,context,De verdoving hielp tegen de maumiva.,5,8.47597469719,208,4,FamiliarFit,5,TRUE,2,2,TRUE,TRUE
38,38,mit,S82,retrieval,Dit is de oudste mit van het bos.,6,2.1335877079,209,4,UnfamiliarFit,6,TRUE,3,3,FALSE,TRUE
38,38,skati,S9,context,Ik ben na de diefstal van mijn handtas meteen naar de skati gegaan.,1,4.5005745344,210,4,FamiliarNoFit,6,TRUE,3,3,TRUE,FALSE
38,38,kamba,S23,retrieval,Op de boot lag een kamba.,5,8.45949130264,211,2,UnfamiliarFit,5,TRUE,2,2,FALSE,TRUE
38,38,kidonda,S39,retrieval,"Ik voel me al een week slecht, misschien moet ik toch naar de kidonda.",2,7.30927233596,212,3,FamiliarNoFit,5,TRUE,2,2,TRUE,FALSE
